filename,s_sharp,s_comp,raw_score,rating,vetoed,veto_reason,n_detections,burst_group
DSC03357.heif,0.357410,0.810504,2.562375,-1,1,raw=2.562 < min_raw=3.100 (cut penalty applied? False),1,245
DSC03358.heif,0.227653,0.936301,2.682231,-1,1,raw=2.682 < min_raw=3.100 (cut penalty applied? False),1,245
DSC03359.heif,0.108291,0.863420,2.320988,-1,1,raw=2.321 < min_raw=3.100 (cut penalty applied? False),1,245
DSC03360.heif,0.108439,0.862673,2.319342,-1,1,raw=2.319 < min_raw=3.100 (cut penalty applied? False),1,246
DSC03361.heif,0.163119,0.950619,2.621226,-1,1,raw=2.621 < min_raw=3.100 (cut penalty applied? False),1,246
DSC03362.heif,0.191828,0.753241,2.170845,-1,1,raw=2.171 < min_raw=3.100 (cut penalty applied? False),1,246
DSC03363.heif,0.088143,0.842222,2.237771,-1,1,raw=2.238 < min_raw=3.100 (cut penalty applied? False),2,246
DSC03364.heif,0.117687,0.842595,2.283019,-1,1,raw=2.283 < min_raw=3.100 (cut penalty applied? False),3,246
DSC03365.heif,0.095468,0.900760,2.395103,-1,1,raw=2.395 < min_raw=3.100 (cut penalty applied? False),1,246
DSC03366.heif,0.035405,0.917416,2.346647,-1,1,sharpness=0.035 < threshold=0.050,2,246
DSC03367.heif,0.065395,0.663126,1.755908,-1,1,raw=1.756 < min_raw=3.100 (cut penalty applied? False),1,246
DSC03368.heif,0.081836,0.529051,1.445382,-1,1,raw=1.445 < min_raw=3.100 (cut penalty applied? False),1,246
DSC03369.heif,0.370183,0.756190,2.445749,-1,1,raw=2.446 < min_raw=3.100 (cut penalty applied? False),1,247
DSC03370.heif,0.265675,0.729544,2.222373,-1,1,raw=2.222 < min_raw=3.100 (cut penalty applied? False),2,247
DSC03371.heif,0.349967,0.755452,2.413580,-1,1,raw=2.414 < min_raw=3.100 (cut penalty applied? False),1,247
DSC03372.heif,0.746345,0.799359,3.117915,1,0,,3,247
DSC03373.heif,0.599199,0.699436,2.647390,-1,1,raw=2.647 < min_raw=3.100 (cut penalty applied? False),2,247
DSC03374.heif,0.464917,0.662613,2.353908,-1,1,raw=2.354 < min_raw=3.100 (cut penalty applied? False),1,247
DSC03375.heif,0.041701,0.500820,0.714603,-1,1,sharpness=0.042 < threshold=0.050,1,247
DSC03376.heif,0.197600,0.832605,1.777911,-1,1,raw=1.778 < min_raw=3.100 (cut penalty applied? True),1,248
DSC03377.heif,0.267920,0.841425,2.505443,-1,1,raw=2.505 < min_raw=3.100 (cut penalty applied? False),1,248
DSC03378.heif,0.228363,0.850623,1.869102,-1,1,raw=1.869 < min_raw=3.100 (cut penalty applied? True),1,248
DSC03379.heif,0.229031,0.891249,2.571669,-1,1,raw=2.572 < min_raw=3.100 (cut penalty applied? False),1,248
DSC03380.heif,0.180108,0.794165,2.255576,-1,1,raw=2.256 < min_raw=3.100 (cut penalty applied? False),1,248
DSC03381.heif,0.206882,0.848574,1.831758,-1,1,raw=1.832 < min_raw=3.100 (cut penalty applied? True),1,249
DSC03382.heif,0.239327,0.836051,2.449117,-1,1,raw=2.449 < min_raw=3.100 (cut penalty applied? False),1,249
DSC03383.heif,0.220668,0.863173,2.488934,-1,1,raw=2.489 < min_raw=3.100 (cut penalty applied? False),1,249
DSC03384.heif,0.174086,0.805479,2.274827,-1,1,raw=2.275 < min_raw=3.100 (cut penalty applied? False),1,249
DSC03385.heif,0.360483,0.851346,2.069088,-1,1,raw=2.069 < min_raw=3.100 (cut penalty applied? True),1,250
DSC03386.heif,0.174034,0.917109,1.953824,-1,1,raw=1.954 < min_raw=3.100 (cut penalty applied? True),1,250
DSC03387.heif,0.012111,0.000000,0.018166,-1,1,no_detection,0,250
DSC03388.heif,0.000000,0.000000,0.000000,-1,1,no_detection,0,250
DSC03389.heif,0.273093,0.849742,2.533994,-1,1,raw=2.534 < min_raw=3.100 (cut penalty applied? False),1,251
DSC03390.heif,0.138588,0.797524,2.201693,-1,1,raw=2.202 < min_raw=3.100 (cut penalty applied? False),1,252
DSC03391.heif,0.163385,0.859834,2.394662,-1,1,raw=2.395 < min_raw=3.100 (cut penalty applied? False),1,252
DSC03392.heif,0.254476,0.671210,2.059738,-1,1,raw=2.060 < min_raw=3.100 (cut penalty applied? False),2,253
DSC03393.heif,0.535480,0.613446,2.336834,-1,1,raw=2.337 < min_raw=3.100 (cut penalty applied? False),4,254
DSC03394.heif,0.575505,0.651891,2.492984,-1,1,raw=2.493 < min_raw=3.100 (cut penalty applied? False),5,254
DSC03395.heif,0.592052,0.573345,2.321442,-1,1,raw=2.321 < min_raw=3.100 (cut penalty applied? False),4,254
DSC03396.heif,0.455261,0.614357,2.218783,-1,1,raw=2.219 < min_raw=3.100 (cut penalty applied? False),7,255
DSC03397.heif,0.508953,0.627513,2.332211,-1,1,raw=2.332 < min_raw=3.100 (cut penalty applied? False),9,256
DSC03398.heif,0.411297,0.631157,2.194838,-1,1,raw=2.195 < min_raw=3.100 (cut penalty applied? False),6,256
DSC03399.heif,0.481847,0.603347,2.231139,-1,1,raw=2.231 < min_raw=3.100 (cut penalty applied? False),8,257
DSC03400.heif,0.599743,0.706581,2.666066,-1,1,raw=2.666 < min_raw=3.100 (cut penalty applied? False),9,257
DSC03401.heif,0.524873,0.626375,2.353246,-1,1,raw=2.353 < min_raw=3.100 (cut penalty applied? False),7,258
DSC03402.heif,0.433178,0.600438,2.150862,-1,1,raw=2.151 < min_raw=3.100 (cut penalty applied? False),10,259
DSC03403.heif,0.622969,0.650652,2.561085,-1,1,raw=2.561 < min_raw=3.100 (cut penalty applied? False),4,259
DSC03404.heif,0.416062,0.580850,2.076218,-1,1,raw=2.076 < min_raw=3.100 (cut penalty applied? False),7,260
DSC03405.heif,0.331464,0.555771,1.886624,-1,1,raw=1.887 < min_raw=3.100 (cut penalty applied? False),9,260
DSC03406.heif,0.435318,0.596231,2.143555,-1,1,raw=2.144 < min_raw=3.100 (cut penalty applied? False),8,261
DSC03407.heif,0.880026,0.518084,2.615248,-1,1,raw=2.615 < min_raw=3.100 (cut penalty applied? False),9,261
DSC03408.heif,0.389893,0.610817,2.111880,-1,1,raw=2.112 < min_raw=3.100 (cut penalty applied? False),7,262
DSC03409.heif,0.522689,0.616830,2.326108,-1,1,raw=2.326 < min_raw=3.100 (cut penalty applied? False),6,262
DSC03410.heif,0.700776,0.571808,2.480683,-1,1,raw=2.481 < min_raw=3.100 (cut penalty applied? False),7,263
DSC03411.heif,0.664362,0.523130,2.304367,-1,1,raw=2.304 < min_raw=3.100 (cut penalty applied? False),5,263
DSC03412.heif,0.642321,0.617171,2.506408,-1,1,raw=2.506 < min_raw=3.100 (cut penalty applied? False),3,264
DSC03413.heif,0.533280,0.695692,2.539149,-1,1,raw=2.539 < min_raw=3.100 (cut penalty applied? False),4,264
DSC03414.heif,0.431799,0.610343,2.173557,-1,1,raw=2.174 < min_raw=3.100 (cut penalty applied? False),4,265
DSC03415.heif,0.407145,0.641518,2.214513,-1,1,raw=2.215 < min_raw=3.100 (cut penalty applied? False),6,265
DSC03416.heif,0.251330,0.622486,1.933212,-1,1,raw=1.933 < min_raw=3.100 (cut penalty applied? False),4,266
DSC03417.heif,0.299041,0.744771,2.310490,-1,1,raw=2.310 < min_raw=3.100 (cut penalty applied? False),6,266
DSC03418.heif,0.394742,0.507740,1.861464,-1,1,raw=1.861 < min_raw=3.100 (cut penalty applied? False),2,266
DSC03419.heif,0.222428,0.820163,2.384051,-1,1,raw=2.384 < min_raw=3.100 (cut penalty applied? False),3,267
DSC03420.heif,0.278793,0.977712,2.862471,-1,1,raw=2.862 < min_raw=3.100 (cut penalty applied? False),5,267
DSC03421.heif,0.163999,0.841585,2.349961,-1,1,raw=2.350 < min_raw=3.100 (cut penalty applied? False),5,267
DSC03422.heif,0.173736,0.555181,1.048557,-1,1,raw=1.049 < min_raw=3.100 (cut penalty applied? True),3,267
DSC03423.heif,0.161116,0.764334,2.152510,-1,1,raw=2.153 < min_raw=3.100 (cut penalty applied? False),4,267
DSC03424.heif,0.342620,0.877161,2.706831,-1,1,raw=2.707 < min_raw=3.100 (cut penalty applied? False),5,267
DSC03425.heif,0.324385,0.914585,2.773042,-1,1,raw=2.773 < min_raw=3.100 (cut penalty applied? False),3,267
DSC03426.heif,0.251669,0.871644,2.556615,-1,1,raw=2.557 < min_raw=3.100 (cut penalty applied? False),2,267
DSC03427.heif,0.262996,0.773812,2.329024,-1,1,raw=2.329 < min_raw=3.100 (cut penalty applied? False),2,267
DSC03428.heif,0.245869,0.841297,2.472047,-1,1,raw=2.472 < min_raw=3.100 (cut penalty applied? False),3,268
DSC03429.heif,0.239959,0.901748,2.614309,-1,1,raw=2.614 < min_raw=3.100 (cut penalty applied? False),1,268
DSC03430.heif,0.269755,0.756631,2.296209,-1,1,raw=2.296 < min_raw=3.100 (cut penalty applied? False),1,268
DSC03431.heif,0.133520,0.854998,2.337776,-1,1,raw=2.338 < min_raw=3.100 (cut penalty applied? False),2,269
DSC03432.heif,0.134615,0.746071,2.067101,-1,1,raw=2.067 < min_raw=3.100 (cut penalty applied? False),3,269
DSC03433.heif,0.105081,0.779594,2.106606,-1,1,raw=2.107 < min_raw=3.100 (cut penalty applied? False),7,269
DSC03434.heif,0.175939,0.453776,0.798348,-1,1,raw=0.798 < min_raw=3.100 (cut penalty applied? True),2,270
DSC03435.heif,0.656789,0.535752,2.324562,-1,1,raw=2.325 < min_raw=3.100 (cut penalty applied? False),1,271
DSC03436.heif,0.606713,0.413856,1.944709,-1,1,raw=1.945 < min_raw=3.100 (cut penalty applied? False),1,271
DSC03437.heif,0.583935,0.478504,2.072162,-1,1,raw=2.072 < min_raw=3.100 (cut penalty applied? False),1,271
DSC03438.heif,0.594186,0.585172,2.354210,-1,1,raw=2.354 < min_raw=3.100 (cut penalty applied? False),4,272
DSC03439.heif,0.583067,0.560094,2.274835,-1,1,raw=2.275 < min_raw=3.100 (cut penalty applied? False),5,272
DSC03440.heif,0.544230,0.619727,2.365663,-1,1,raw=2.366 < min_raw=3.100 (cut penalty applied? False),5,272
DSC03441.heif,0.625817,0.641765,2.543138,-1,1,raw=2.543 < min_raw=3.100 (cut penalty applied? False),8,272
DSC03442.heif,0.655934,0.519231,2.281979,-1,1,raw=2.282 < min_raw=3.100 (cut penalty applied? False),3,273
DSC03443.heif,0.630663,0.605268,2.459166,-1,1,raw=2.459 < min_raw=3.100 (cut penalty applied? False),7,273
DSC03444.heif,0.559792,0.586582,2.306144,-1,1,raw=2.306 < min_raw=3.100 (cut penalty applied? False),8,274
DSC03445.heif,0.015099,0.812094,2.052884,-1,1,sharpness=0.015 < threshold=0.050,1,275
DSC03446.heif,0.066730,0.924728,2.411915,-1,1,raw=2.412 < min_raw=3.100 (cut penalty applied? False),2,275
DSC03447.heif,0.000000,0.851646,2.129116,-1,1,sharpness=0.000 < threshold=0.050,2,275
DSC03448.heif,0.050782,0.941220,2.429222,-1,1,raw=2.429 < min_raw=3.100 (cut penalty applied? False),2,275
DSC03449.heif,0.026295,0.897962,2.284347,-1,1,sharpness=0.026 < threshold=0.050,2,275
DSC03450.heif,0.000000,0.750446,1.876116,-1,1,sharpness=0.000 < threshold=0.050,1,276
DSC03451.heif,0.000000,0.637034,1.592586,-1,1,sharpness=0.000 < threshold=0.050,1,276
DSC03452.heif,0.000000,0.721259,1.803146,-1,1,sharpness=0.000 < threshold=0.050,1,276
DSC03453.heif,0.005159,0.701747,1.162107,-1,1,sharpness=0.005 < threshold=0.050,2,277
DSC03454.heif,0.207533,0.854330,2.447124,-1,1,raw=2.447 < min_raw=3.100 (cut penalty applied? False),2,277
DSC03455.heif,0.129582,0.801923,2.199181,-1,1,raw=2.199 < min_raw=3.100 (cut penalty applied? False),1,278
DSC03456.heif,0.086959,0.650826,1.157503,-1,1,raw=1.158 < min_raw=3.100 (cut penalty applied? True),1,278
DSC03457.heif,0.427461,0.856475,2.782379,-1,1,raw=2.782 < min_raw=3.100 (cut penalty applied? False),2,279
DSC03458.heif,0.155141,0.836446,2.323828,-1,1,raw=2.324 < min_raw=3.100 (cut penalty applied? False),2,279
DSC03459.heif,0.225933,0.846705,2.455663,-1,1,raw=2.456 < min_raw=3.100 (cut penalty applied? False),1,280
DSC03460.heif,0.214460,0.916737,2.613533,-1,1,raw=2.614 < min_raw=3.100 (cut penalty applied? False),1,280
DSC03461.heif,0.067185,0.726140,1.916127,-1,1,raw=1.916 < min_raw=3.100 (cut penalty applied? False),1,281
DSC03462.heif,0.178217,0.618502,1.813581,-1,1,raw=1.814 < min_raw=3.100 (cut penalty applied? False),1,281
DSC03463.heif,0.072504,0.688699,1.830503,-1,1,raw=1.831 < min_raw=3.100 (cut penalty applied? False),1,281
DSC03464.heif,0.079423,0.856870,2.261310,-1,1,raw=2.261 < min_raw=3.100 (cut penalty applied? False),2,281
DSC03465.heif,0.000000,0.000000,0.000000,-1,1,no_detection,0,282
DSC03466.heif,0.000000,0.381820,0.354550,-1,1,sharpness=0.000 < threshold=0.050,2,282
DSC03467.heif,0.000771,0.479469,1.199829,-1,1,sharpness=0.001 < threshold=0.050,3,282
DSC03468.heif,0.137484,0.841716,2.310516,-1,1,raw=2.311 < min_raw=3.100 (cut penalty applied? False),3,283
DSC03469.heif,0.071642,0.836346,2.198329,-1,1,raw=2.198 < min_raw=3.100 (cut penalty applied? False),1,283
DSC03470.heif,0.073050,0.775260,2.047725,-1,1,raw=2.048 < min_raw=3.100 (cut penalty applied? False),2,284
DSC03471.heif,0.065567,0.722321,1.904152,-1,1,raw=1.904 < min_raw=3.100 (cut penalty applied? False),1,284
DSC03472.heif,0.000000,0.650228,1.025570,-1,1,sharpness=0.000 < threshold=0.050,3,284
DSC03473.heif,0.029001,0.795012,2.031032,-1,1,sharpness=0.029 < threshold=0.050,1,284
DSC03474.heif,0.066126,0.670797,1.176182,-1,1,raw=1.176 < min_raw=3.100 (cut penalty applied? True),1,285
DSC03475.heif,0.111360,0.644453,1.178171,-1,1,raw=1.178 < min_raw=3.100 (cut penalty applied? True),2,286
DSC03476.heif,0.209487,0.894828,2.551300,-1,1,raw=2.551 < min_raw=3.100 (cut penalty applied? False),4,286
DSC03477.heif,0.093283,0.670486,1.216140,-1,1,raw=1.216 < min_raw=3.100 (cut penalty applied? True),1,286
DSC03478.heif,0.054609,0.517396,0.775403,-1,1,raw=0.775 < min_raw=3.100 (cut penalty applied? True),1,286
DSC03479.heif,0.167782,0.737543,1.495530,-1,1,raw=1.496 < min_raw=3.100 (cut penalty applied? True),1,287
DSC03480.heif,0.119262,0.698214,1.324427,-1,1,raw=1.324 < min_raw=3.100 (cut penalty applied? True),1,287
DSC03481.heif,0.132099,0.686121,1.313450,-1,1,raw=1.313 < min_raw=3.100 (cut penalty applied? True),1,287
DSC03482.heif,0.114659,0.755623,1.461047,-1,1,raw=1.461 < min_raw=3.100 (cut penalty applied? True),1,288
DSC03483.heif,0.119574,0.871666,1.758526,-1,1,raw=1.759 < min_raw=3.100 (cut penalty applied? True),1,288
DSC03484.heif,0.406648,0.743953,1.869855,-1,1,raw=1.870 < min_raw=3.100 (cut penalty applied? True),1,289
DSC03485.heif,0.180785,0.750337,1.547020,-1,1,raw=1.547 < min_raw=3.100 (cut penalty applied? True),1,289
DSC03486.heif,0.401435,0.852800,2.134151,-1,1,raw=2.134 < min_raw=3.100 (cut penalty applied? True),1,290
DSC03487.heif,0.437526,0.824115,2.716576,-1,1,raw=2.717 < min_raw=3.100 (cut penalty applied? False),1,290
DSC03488.heif,0.182220,0.838502,2.369586,-1,1,raw=2.370 < min_raw=3.100 (cut penalty applied? False),3,291
DSC03489.heif,0.156894,0.881771,2.439769,-1,1,raw=2.440 < min_raw=3.100 (cut penalty applied? False),5,291
DSC03490.heif,0.200630,0.815076,2.338636,-1,1,raw=2.339 < min_raw=3.100 (cut penalty applied? False),4,292
DSC03491.heif,0.182004,0.828154,1.743391,-1,1,raw=1.743 < min_raw=3.100 (cut penalty applied? True),4,292
DSC03492.heif,0.163041,0.849873,2.369245,-1,1,raw=2.369 < min_raw=3.100 (cut penalty applied? False),4,293
DSC03493.heif,0.140595,0.923989,2.520865,-1,1,raw=2.521 < min_raw=3.100 (cut penalty applied? False),5,293
DSC03494.heif,0.140315,0.819396,2.258963,-1,1,raw=2.259 < min_raw=3.100 (cut penalty applied? False),2,294
DSC03495.heif,0.123273,0.908993,2.457392,-1,1,raw=2.457 < min_raw=3.100 (cut penalty applied? False),3,294
DSC03496.heif,0.109889,0.872913,2.347115,-1,1,raw=2.347 < min_raw=3.100 (cut penalty applied? False),2,295
DSC03497.heif,0.136146,0.767322,2.122525,-1,1,raw=2.123 < min_raw=3.100 (cut penalty applied? False),2,295
DSC03498.heif,0.143803,0.815698,2.254948,-1,1,raw=2.255 < min_raw=3.100 (cut penalty applied? False),3,296
DSC03499.heif,0.162241,0.936582,2.584818,-1,1,raw=2.585 < min_raw=3.100 (cut penalty applied? False),3,296
DSC03500.heif,0.137900,0.795606,2.195866,-1,1,raw=2.196 < min_raw=3.100 (cut penalty applied? False),3,297
DSC03501.heif,0.119048,0.823100,2.236322,-1,1,raw=2.236 < min_raw=3.100 (cut penalty applied? False),2,297
DSC03502.heif,0.068771,0.815571,2.142083,-1,1,raw=2.142 < min_raw=3.100 (cut penalty applied? False),3,298
DSC03503.heif,0.047535,0.928396,2.392292,-1,1,sharpness=0.048 < threshold=0.050,3,298
DSC03504.heif,0.036960,0.820244,2.106050,-1,1,sharpness=0.037 < threshold=0.050,1,299
DSC03505.heif,0.045158,0.754605,1.954249,-1,1,sharpness=0.045 < threshold=0.050,1,299
DSC03506.heif,0.111447,0.684050,1.277297,-1,1,raw=1.277 < min_raw=3.100 (cut penalty applied? True),2,300
DSC03507.heif,0.167639,0.871082,2.429165,-1,1,raw=2.429 < min_raw=3.100 (cut penalty applied? False),1,301
DSC03508.heif,0.129087,0.868336,2.364471,-1,1,raw=2.364 < min_raw=3.100 (cut penalty applied? False),3,301
DSC03509.heif,0.140639,0.894181,2.446412,-1,1,raw=2.446 < min_raw=3.100 (cut penalty applied? False),4,301
DSC03510.heif,0.112158,0.825641,2.232340,-1,1,raw=2.232 < min_raw=3.100 (cut penalty applied? False),2,302
DSC03511.heif,0.094388,0.818265,2.187245,-1,1,raw=2.187 < min_raw=3.100 (cut penalty applied? False),1,302
DSC03512.heif,0.086569,0.687266,1.248019,-1,1,raw=1.248 < min_raw=3.100 (cut penalty applied? True),1,303
DSC03513.heif,0.000000,0.376083,0.340207,-1,1,sharpness=0.000 < threshold=0.050,1,303
DSC03514.heif,0.289185,0.636298,2.024522,-1,1,raw=2.025 < min_raw=3.100 (cut penalty applied? False),4,304
DSC03515.heif,0.321412,0.507685,1.751331,-1,1,raw=1.751 < min_raw=3.100 (cut penalty applied? False),3,304
DSC03516.heif,0.401144,0.609557,2.125608,-1,1,raw=2.126 < min_raw=3.100 (cut penalty applied? False),3,305
DSC03517.heif,0.358679,0.714521,2.324321,-1,1,raw=2.324 < min_raw=3.100 (cut penalty applied? False),3,305
DSC03518.heif,0.237036,0.676225,2.046117,-1,1,raw=2.046 < min_raw=3.100 (cut penalty applied? False),2,306
DSC03519.heif,0.229021,0.619875,1.893219,-1,1,raw=1.893 < min_raw=3.100 (cut penalty applied? False),3,306
DSC03520.heif,0.189009,0.852640,2.415114,-1,1,raw=2.415 < min_raw=3.100 (cut penalty applied? False),2,307
DSC03521.heif,0.123943,0.888963,2.408322,-1,1,raw=2.408 < min_raw=3.100 (cut penalty applied? False),3,307
DSC03522.heif,0.204012,0.854180,2.441469,-1,1,raw=2.441 < min_raw=3.100 (cut penalty applied? False),6,308
DSC03523.heif,0.160636,0.932101,2.571208,-1,1,raw=2.571 < min_raw=3.100 (cut penalty applied? False),5,308
DSC03524.heif,0.155680,0.835089,2.321243,-1,1,raw=2.321 < min_raw=3.100 (cut penalty applied? False),4,309
DSC03525.heif,0.128887,0.873457,2.376972,-1,1,raw=2.377 < min_raw=3.100 (cut penalty applied? False),3,309
DSC03526.heif,0.141746,0.857526,2.356434,-1,1,raw=2.356 < min_raw=3.100 (cut penalty applied? False),4,310
DSC03527.heif,0.143655,0.901400,2.468983,-1,1,raw=2.469 < min_raw=3.100 (cut penalty applied? False),3,310
DSC03528.heif,0.161811,0.869811,2.417245,-1,1,raw=2.417 < min_raw=3.100 (cut penalty applied? False),3,311
DSC03529.heif,0.142127,0.897880,2.457889,-1,1,raw=2.458 < min_raw=3.100 (cut penalty applied? False),2,311
DSC03530.heif,0.132976,0.845734,2.313799,-1,1,raw=2.314 < min_raw=3.100 (cut penalty applied? False),4,312
DSC03531.heif,0.122131,0.918762,2.480102,-1,1,raw=2.480 < min_raw=3.100 (cut penalty applied? False),2,312
DSC03532.heif,0.175790,0.815958,2.303579,-1,1,raw=2.304 < min_raw=3.100 (cut penalty applied? False),2,313
DSC03533.heif,0.146574,0.901021,2.472413,-1,1,raw=2.472 < min_raw=3.100 (cut penalty applied? False),3,313
DSC03534.heif,0.149976,0.826181,2.290417,-1,1,raw=2.290 < min_raw=3.100 (cut penalty applied? False),2,314
DSC03535.heif,0.137001,0.877750,2.399876,-1,1,raw=2.400 < min_raw=3.100 (cut penalty applied? False),2,314
DSC03536.heif,0.091701,0.873809,2.322075,-1,1,raw=2.322 < min_raw=3.100 (cut penalty applied? False),3,315
DSC03537.heif,0.073311,0.896528,2.351285,-1,1,raw=2.351 < min_raw=3.100 (cut penalty applied? False),4,315
DSC03538.heif,0.120285,0.867737,2.349770,-1,1,raw=2.350 < min_raw=3.100 (cut penalty applied? False),3,316
DSC03539.heif,0.102791,0.906806,2.421201,-1,1,raw=2.421 < min_raw=3.100 (cut penalty applied? False),2,316
DSC03540.heif,0.227126,0.814738,2.377534,-1,1,raw=2.378 < min_raw=3.100 (cut penalty applied? False),3,317
DSC03541.heif,0.104477,0.850873,2.283899,-1,1,raw=2.284 < min_raw=3.100 (cut penalty applied? False),2,317
